"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jun 26 18:55:31 CST 2023","Mon Jun 26 18:55:31 CST 2023","146","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(vi_VN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(vi_VN).TestDispatcher#test_api","00614_""滤镜包：名称"":2组数据比较"
"passed","Mon Jun 26 18:56:43 CST 2023","Mon Jun 26 18:56:44 CST 2023","1134","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_PT)","TestDispatcher","","","https://cdn-bm.camera360.com/api/product/query","00914_值获取"
"passed","Mon Jun 26 18:57:41 CST 2023","Mon Jun 26 18:57:41 CST 2023","25","TestCase.C360_Android.C360_兼容接口滤镜包","兼容接口滤镜包详情(zh_CN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.兼容接口滤镜包详情(zh_CN).TestDispatcher#test_api","01124_""子滤镜是否为Unity滤镜"":2组数据比较"
"passed","Mon Jun 26 18:55:56 CST 2023","Mon Jun 26 18:55:57 CST 2023","113","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ko_）","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ko_）.TestDispatcher#test_api","00717_""滤镜包：商品价格"":2组数据比较"
"passed","Mon Jun 26 18:56:34 CST 2023","Mon Jun 26 18:56:34 CST 2023","93","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00844_"""":2组数据比较"
"passed","Mon Jun 26 18:57:30 CST 2023","Mon Jun 26 18:57:30 CST 2023","148","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(tr_TR)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(tr_TR).TestDispatcher#test_api","01021_""子滤镜：是否展示在新滤镜面板"":2组数据比较"
"passed","Mon Jun 26 18:53:07 CST 2023","Mon Jun 26 18:53:07 CST 2023","90","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(英文语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(英文语言环境).TestDispatcher#test_api","00153_""老UI滤镜分类：选择面板上需要展示"":2组数据比较"
"passed","Mon Jun 26 18:56:21 CST 2023","Mon Jun 26 18:56:21 CST 2023","106","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(in_）","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(in_）.TestDispatcher#test_api","00811_"""":2组数据比较"
"passed","Mon Jun 26 18:54:32 CST 2023","Mon Jun 26 18:54:32 CST 2023","105","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_BR语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_BR语言环境).TestDispatcher#test_api","00453_""滤镜包：锁定类型"":2组数据比较"
"passed","Mon Jun 26 18:53:46 CST 2023","Mon Jun 26 18:53:46 CST 2023","106","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_HK语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_HK语言环境).TestDispatcher#test_api","00322_""老UI滤镜分类：运营排期"":2组数据比较"
"passed","Mon Jun 26 18:55:29 CST 2023","Mon Jun 26 18:55:30 CST 2023","128","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(vi_VN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(vi_VN).TestDispatcher#test_api","00605_""子滤镜：icon底部色块"":2组数据比较"
"broken","Mon Jun 26 18:54:03 CST 2023","Mon Jun 26 18:54:04 CST 2023","83","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ja_JP语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ja_JP语言环境).TestDispatcher#test_api","00355_""子滤镜：icon+json zip包 MD5"":2组数据比较"
"passed","Mon Jun 26 18:57:03 CST 2023","Mon Jun 26 18:57:03 CST 2023","102","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_PT)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_PT).TestDispatcher#test_api","00975_""滤镜包：内容标签 生效时间"":2组数据比较"
"failed","Mon Jun 26 18:53:22 CST 2023","Mon Jun 26 18:53:22 CST 2023","1","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_TW语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_TW语言环境).TestDispatcher#test_api","00194_""子滤镜：生成唯一标识符的关键词"":2组数据比较"
"failed","Mon Jun 26 18:53:22 CST 2023","Mon Jun 26 18:53:22 CST 2023","0","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_TW语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_TW语言环境).TestDispatcher#test_api","00173_"""":2组数据比较"
"passed","Mon Jun 26 18:55:34 CST 2023","Mon Jun 26 18:55:34 CST 2023","114","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(vi_VN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(vi_VN).TestDispatcher#test_api","00634_""滤镜包：商品价格"":2组数据比较"
"passed","Mon Jun 26 18:55:56 CST 2023","Mon Jun 26 18:55:56 CST 2023","107","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ko_）","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ko_）.TestDispatcher#test_api","00714_""滤镜包：(旧时滤镜) 是否支持实时"":2组数据比较"
"passed","Mon Jun 26 18:55:32 CST 2023","Mon Jun 26 18:55:32 CST 2023","102","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(vi_VN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(vi_VN).TestDispatcher#test_api","00623_""滤镜包：商店页vip卡片大图"":2组数据比较"
"passed","Mon Jun 26 18:54:33 CST 2023","Mon Jun 26 18:54:33 CST 2023","120","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_BR语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_BR语言环境).TestDispatcher#test_api","00460_""滤镜包： 颜色块"":2组数据比较"
"passed","Mon Jun 26 18:56:34 CST 2023","Mon Jun 26 18:56:34 CST 2023","89","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00845_""新UI滤镜分类：：滤镜包显示在面板上的子滤镜"":2组数据比较"
"passed","Mon Jun 26 18:53:41 CST 2023","Mon Jun 26 18:53:41 CST 2023","111","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_HK语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_HK语言环境).TestDispatcher#test_api","00281_""滤镜包：id"":2组数据比较"
"passed","Mon Jun 26 18:56:55 CST 2023","Mon Jun 26 18:56:55 CST 2023","109","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_PT)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_PT).TestDispatcher#test_api","00918_""新UI滤镜分类：名称"":2组数据比较"
"passed","Mon Jun 26 18:56:58 CST 2023","Mon Jun 26 18:56:58 CST 2023","145","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_PT)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_PT).TestDispatcher#test_api","00939_""子滤镜：标签"":2组数据比较"
"passed","Mon Jun 26 18:55:51 CST 2023","Mon Jun 26 18:55:51 CST 2023","89","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ko_）","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ko_）.TestDispatcher#test_api","00678_"""":2组数据比较"
"passed","Mon Jun 26 18:56:23 CST 2023","Mon Jun 26 18:56:23 CST 2023","87","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(in_）","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(in_）.TestDispatcher#test_api","00829_""当前数据版本"":2组数据比较"
"passed","Mon Jun 26 18:55:53 CST 2023","Mon Jun 26 18:55:53 CST 2023","140","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ko_）","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ko_）.TestDispatcher#test_api","00691_""子滤镜：生成唯一标识符的关键词"":2组数据比较"
"passed","Mon Jun 26 18:57:31 CST 2023","Mon Jun 26 18:57:32 CST 2023","128","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(tr_TR)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(tr_TR).TestDispatcher#test_api","01032_""滤镜包：上架时间"":2组数据比较"
"passed","Mon Jun 26 18:52:42 CST 2023","Mon Jun 26 18:52:42 CST 2023","94","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(简体语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(简体语言环境).TestDispatcher#test_api","00081_""国家"":2组数据比较"
"passed","Mon Jun 26 18:57:40 CST 2023","Mon Jun 26 18:57:40 CST 2023","21","TestCase.C360_Android.C360_兼容接口滤镜包","兼容接口滤镜包详情(zh_CN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.兼容接口滤镜包详情(zh_CN).TestDispatcher#test_api","01084_""服务端时间"":2组数据比较"
"passed","Mon Jun 26 18:55:04 CST 2023","Mon Jun 26 18:55:04 CST 2023","144","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(th_TH语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(th_TH语言环境).TestDispatcher#test_api","00516_""子滤镜：名称"":2组数据比较"
"passed","Mon Jun 26 18:53:37 CST 2023","Mon Jun 26 18:53:37 CST 2023","91","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_HK语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_HK语言环境).TestDispatcher#test_api","00258_""新UI滤镜分类：是否展示在面板上(旧)"":2组数据比较"
"passed","Mon Jun 26 18:57:33 CST 2023","Mon Jun 26 18:57:33 CST 2023","120","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(tr_TR)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(tr_TR).TestDispatcher#test_api","01042_""滤镜包：(旧时滤镜) 是否为Unity滤镜包："":2组数据比较"
"passed","Mon Jun 26 18:54:36 CST 2023","Mon Jun 26 18:54:36 CST 2023","89","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_BR语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_BR语言环境).TestDispatcher#test_api","00481_""老UI滤镜分类：名称"":2组数据比较"
"passed","Mon Jun 26 18:53:41 CST 2023","Mon Jun 26 18:53:41 CST 2023","107","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_HK语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_HK语言环境).TestDispatcher#test_api","00284_""滤镜包：类型"":2组数据比较"
"broken","Mon Jun 26 18:54:05 CST 2023","Mon Jun 26 18:54:05 CST 2023","84","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ja_JP语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ja_JP语言环境).TestDispatcher#test_api","00366_""滤镜包：封面图(Icon图)"":2组数据比较"
"passed","Mon Jun 26 18:57:40 CST 2023","Mon Jun 26 18:57:40 CST 2023","25","TestCase.C360_Android.C360_兼容接口滤镜包","兼容接口滤镜包详情(zh_CN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.兼容接口滤镜包详情(zh_CN).TestDispatcher#test_api","01101_"""":2组数据比较"
"passed","Mon Jun 26 18:53:00 CST 2023","Mon Jun 26 18:53:00 CST 2023","139","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(英文语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(英文语言环境).TestDispatcher#test_api","00102_""子滤镜：icon"":2组数据比较"
"passed","Mon Jun 26 18:52:40 CST 2023","Mon Jun 26 18:52:40 CST 2023","92","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(简体语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(简体语言环境).TestDispatcher#test_api","00066_""老UI滤镜分类：名称"":2组数据比较"
"failed","Mon Jun 26 18:53:23 CST 2023","Mon Jun 26 18:53:23 CST 2023","1","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_TW语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_TW语言环境).TestDispatcher#test_api","00242_""老UI滤镜分类：滤镜包显示在面板上的子滤镜"":2组数据比较"
"passed","Mon Jun 26 18:56:43 CST 2023","Mon Jun 26 18:56:43 CST 2023","112","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00912_""当前数据版本"":2组数据比较"
"passed","Mon Jun 26 18:56:36 CST 2023","Mon Jun 26 18:56:36 CST 2023","129","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00859_""子滤镜：是否为Unity滤镜"":2组数据比较"
"passed","Mon Jun 26 18:55:30 CST 2023","Mon Jun 26 18:55:30 CST 2023","133","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(vi_VN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(vi_VN).TestDispatcher#test_api","00610_""子滤镜：是否为Unity滤镜"":2组数据比较"
"passed","Mon Jun 26 18:56:41 CST 2023","Mon Jun 26 18:56:41 CST 2023","89","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00900_""老UI滤镜分类：选择面板上需要展示"":2组数据比较"
"passed","Mon Jun 26 18:56:42 CST 2023","Mon Jun 26 18:56:42 CST 2023","110","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00902_""老UI滤镜分类：强制刷新"":2组数据比较"
"passed","Mon Jun 26 18:57:34 CST 2023","Mon Jun 26 18:57:35 CST 2023","109","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(tr_TR)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(tr_TR).TestDispatcher#test_api","01055_"""":2组数据比较"
"passed","Mon Jun 26 18:53:47 CST 2023","Mon Jun 26 18:53:47 CST 2023","119","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_HK语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_HK语言环境).TestDispatcher#test_api","00329_""用来检查新接口的数据类型"":2组数据比较"
"passed","Mon Jun 26 18:56:36 CST 2023","Mon Jun 26 18:56:37 CST 2023","139","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00861_""子滤镜：非unity滤镜，支持实时默认为0值"":2组数据比较"
"passed","Mon Jun 26 18:53:07 CST 2023","Mon Jun 26 18:53:08 CST 2023","89","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(英文语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(英文语言环境).TestDispatcher#test_api","00157_""老UI滤镜分类：排序优先级（编辑侧）"":2组数据比较"
"passed","Mon Jun 26 18:57:41 CST 2023","Mon Jun 26 18:57:41 CST 2023","25","TestCase.C360_Android.C360_兼容接口滤镜包","兼容接口滤镜包详情(zh_CN)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.兼容接口滤镜包详情(zh_CN).TestDispatcher#test_api","01131_""VIP滤镜价格"":2组数据比较"
"passed","Mon Jun 26 18:56:33 CST 2023","Mon Jun 26 18:56:33 CST 2023","100","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00839_""新UI滤镜分类：是否展示在面板上(旧)"":2组数据比较"
"passed","Mon Jun 26 18:52:37 CST 2023","Mon Jun 26 18:52:37 CST 2023","119","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(简体语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(简体语言环境).TestDispatcher#test_api","00041_"""":2组数据比较"
"passed","Mon Jun 26 18:57:33 CST 2023","Mon Jun 26 18:57:33 CST 2023","106","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(tr_TR)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(tr_TR).TestDispatcher#test_api","01046_""滤镜包：(旧时滤镜) 是否支持实时"":2组数据比较"
"passed","Mon Jun 26 18:57:37 CST 2023","Mon Jun 26 18:57:37 CST 2023","91","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(tr_TR)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(tr_TR).TestDispatcher#test_api","01074_""状态信息"":2组数据比较"
"passed","Mon Jun 26 18:53:47 CST 2023","Mon Jun 26 18:53:47 CST 2023","100","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_HK语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_HK语言环境).TestDispatcher#test_api","00328_""服务端时间"":2组数据比较"
"broken","Mon Jun 26 18:54:08 CST 2023","Mon Jun 26 18:54:08 CST 2023","126","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ja_JP语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ja_JP语言环境).TestDispatcher#test_api","00382_""滤镜包：(旧时滤镜) 是否支持实时"":2组数据比较"
"passed","Mon Jun 26 18:52:46 CST 2023","Mon Jun 26 18:52:58 CST 2023","12764","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(英文语言环境)","TestDispatcher","","","https://cdn-bm-pre.camera360.com/api/product/query","00086_Response data获取"
"passed","Mon Jun 26 18:57:00 CST 2023","Mon Jun 26 18:57:00 CST 2023","106","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_PT)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_PT).TestDispatcher#test_api","00956_"""":2组数据比较"
"passed","Mon Jun 26 18:54:30 CST 2023","Mon Jun 26 18:54:30 CST 2023","130","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_BR语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_BR语言环境).TestDispatcher#test_api","00435_""子滤镜：zip链接"":2组数据比较"
"passed","Mon Jun 26 18:53:04 CST 2023","Mon Jun 26 18:53:04 CST 2023","106","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(英文语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(英文语言环境).TestDispatcher#test_api","00131_""滤镜包：(旧时滤镜) 是否支持编辑使用"":2组数据比较"
"passed","Mon Jun 26 18:56:41 CST 2023","Mon Jun 26 18:56:41 CST 2023","110","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00894_"""":2组数据比较"
"passed","Mon Jun 26 18:56:34 CST 2023","Mon Jun 26 18:56:34 CST 2023","130","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(es_)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(es_).TestDispatcher#test_api","00847_""子滤镜：类型"":2组数据比较"
"broken","Mon Jun 26 18:54:02 CST 2023","Mon Jun 26 18:54:02 CST 2023","122","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ja_JP语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ja_JP语言环境).TestDispatcher#test_api","00346_"""":2组数据比较"
"passed","Mon Jun 26 18:53:08 CST 2023","Mon Jun 26 18:53:08 CST 2023","88","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(英文语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(英文语言环境).TestDispatcher#test_api","00163_""用来检查新接口的数据类型"":2组数据比较"
"passed","Mon Jun 26 18:57:37 CST 2023","Mon Jun 26 18:57:37 CST 2023","90","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(tr_TR)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(tr_TR).TestDispatcher#test_api","01076_""用来检查新接口的数据类型"":2组数据比较"
"passed","Mon Jun 26 18:53:04 CST 2023","Mon Jun 26 18:53:05 CST 2023","106","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(英文语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(英文语言环境).TestDispatcher#test_api","00133_""滤镜包：(旧时滤镜) 是否支持实时"":2组数据比较"
"broken","Mon Jun 26 18:54:08 CST 2023","Mon Jun 26 18:54:08 CST 2023","91","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(ja_JP语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(ja_JP语言环境).TestDispatcher#test_api","00383_""滤镜包：付费滤信息"":2组数据比较"
"failed","Mon Jun 26 18:53:22 CST 2023","Mon Jun 26 18:53:22 CST 2023","1","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_TW语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_TW语言环境).TestDispatcher#test_api","00192_""子滤镜：标签"":2组数据比较"
"failed","Mon Jun 26 18:53:22 CST 2023","Mon Jun 26 18:53:22 CST 2023","0","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_TW语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(zh_TW语言环境).TestDispatcher#test_api","00180_"""":2组数据比较"
"passed","Mon Jun 26 18:56:13 CST 2023","Mon Jun 26 18:56:13 CST 2023","89","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(in_）","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(in_）.TestDispatcher#test_api","00755_""新UI滤镜分类：是否展示在面板上"":2组数据比较"
"passed","Mon Jun 26 18:55:13 CST 2023","Mon Jun 26 18:55:13 CST 2023","100","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(th_TH语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(th_TH语言环境).TestDispatcher#test_api","00578_""用来检查新接口的数据类型"":2组数据比较"
"passed","Mon Jun 26 18:53:26 CST 2023","Mon Jun 26 18:53:37 CST 2023","10421","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(zh_HK语言环境)","TestDispatcher","","","https://cdn-bm-pre.camera360.com/api/product/query","00252_Response data获取"
"passed","Mon Jun 26 18:53:08 CST 2023","Mon Jun 26 18:53:08 CST 2023","92","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(英文语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(英文语言环境).TestDispatcher#test_api","00165_""当前数据版本"":2组数据比较"
"passed","Mon Jun 26 18:54:29 CST 2023","Mon Jun 26 18:54:29 CST 2023","144","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(pt_BR语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(pt_BR语言环境).TestDispatcher#test_api","00432_""子滤镜：类型"":2组数据比较"
"passed","Mon Jun 26 18:55:02 CST 2023","Mon Jun 26 18:55:02 CST 2023","104","TestCase.C360_Android.C360_兼容接口滤镜包","ops兼容下发-滤镜包(th_TH语言环境)","TestDispatcher","","","TestCase.C360_Android.C360_兼容接口滤镜包.ops兼容下发-滤镜包(th_TH语言环境).TestDispatcher#test_api","00502_""新UI滤镜分类：ID"":2组数据比较"
